UPC#12,UPC#11,KEHE#,CUST ITEM#,BRAND,ITEM DESC,SIZE,UOM,PACK,CASE PRICE,RETAIL PRICE,CAT1,CAT2,CAT3,CLASS DESC,DIV DESC,DEPARTMENT,ITEM STATUS,CASE LENGTH,CASE WIDTH,CASE HEIGHT,CASE WEIGHT
866285000407,86628500040,2301785,,PRICKLEE,PRICKLEE WATER CACTUS PRCKLY PEAR,12.00,FO,12,23.520,2.89,Natural Grocery,PLANT BASED BEV,CACTUS,PLANT BASED BEVERAGE NON CARB,NATURAL GROCERY,100,ACTIVE,0000009,7.10,6.100,9.100
866285000414,86628500041,2301799,,PRICKLEE,PRICKLEE WATER CACTUS WLD STRWBRY,12.00,FO,12,23.520,2.89,Natural Grocery,PLANT BASED BEV,CACTUS,PLANT BASED BEVERAGE NON CARB,NATURAL GROCERY,100,ACTIVE,0000009,7.00,7.000,9.100
866285000421,86628500042,2301800,,PRICKLEE,PRICKLEE WATER CACTUS TRPCL MANGO,12.00,FO,12,23.520,2.89,Natural Grocery,PLANT BASED BEV,CACTUS,PLANT BASED BEVERAGE NON CARB,NATURAL GROCERY,100,ACTIVE,0000009,7.10,6.100,9.100
039978004147,03997800414,2301838,,BOBS RED MILL,BOBS RED MILL FLOUR 00,48.00,OZ,4,22.480,8.09,Specialty Groce,BAKING INGREDIE,FLOUR - WHEAT - SPEC,BAKING INGREDIENTS SUPPLIES,SPECIALTY GROCERY,100,ACTIVE,0000013,7.50,8.100,12.810
850035593028,85003559302,2301848,,WISE BAR,WISE BAR BAR LEMON GINGER,1.900,OZ,12,24.000,2.89,Specialty Groce,NUTRITION BARS,LIFESTYLE,NUTRITION BARS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000010,8.00,10.000,12.500
850035593042,85003559304,2301850,,WISE BAR,WISE BAR BAR MOCHA COCONUT,1.900,OZ,12,24.000,2.89,Specialty Groce,NUTRITION BARS,LIFESTYLE,NUTRITION BARS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000010,8.00,10.000,12.500
850035593080,85003559308,2301851,,WISE BAR,WISE BAR BAR CINNAMON TURMERIC,1.900,OZ,12,24.000,2.89,Specialty Groce,NUTRITION BARS,LIFESTYLE,NUTRITION BARS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000010,8.00,10.000,12.500
842096153334,84209615333,2301900,,ALOHA,ALOHA BAR PEANUT BUTTER CUP,5.000,PK,6,56.280,13.49,Specialty Groce,NUTRITION BARS,LIFESTYLE,NUTRITION BARS,SPECIALTY GROCERY,100,ACTIVE,0000010,6.38,5.750,4.530
842096152221,84209615222,2301902,,ALOHA,ALOHA BAR CHOC CHP CK DGH,5.000,PK,6,56.280,13.49,Specialty Groce,NUTRITION BARS,LIFESTYLE,NUTRITION BARS,SPECIALTY GROCERY,100,ACTIVE,0000010,6.38,5.750,4.530
842096151118,84209615111,2301903,,ALOHA,ALOHA BAR PB CHOC CHIP,5.000,PK,6,56.280,13.49,Specialty Groce,NUTRITION BARS,LIFESTYLE,NUTRITION BARS,SPECIALTY GROCERY,100,ACTIVE,0000010,6.38,5.750,4.530
810070170295,81007017029,2301927,,UNDERCOVER QUIN,UNDERCOVER QUINOA BITES QUINOA MLK CHOC,3.000,OZ,12,39.240,4.69,Specialty Groce,CHOCOLATE & NOV,BAGGED CHOCOLATES,CHOCOLATE & NOVELTY CONFECTION,SPECIALTY GROCERY,100,ACTIVE,0000011,7.80,8.000,3.500
875754009100,87575400910,2301929,,BAUDUCCO,BAUDUCCO COOKIE WAFER HAZELNUT,5.000,OZ,18,22.500,1.79,Specialty Groce,AUTHENTIC HISPA,COOKIES DESSERT,COOKIES,SPECIALTY GROCERY,100,ACTIVE,0000009,8.78,7.160,7.330
810070170301,81007017030,2301931,,UNDERCOVER QUIN,UNDERCOVER QUINOA BITES QUINOA DRK CHOC SS,3.000,OZ,12,39.240,4.69,Specialty Groce,CHOCOLATE & NOV,BAGGED CHOCOLATES,CHOCOLATE & NOVELTY CONFECTION,SPECIALTY GROCERY,100,ACTIVE,0000011,7.80,8.000,3.500
856885200734,85688520073,2301963,,SOUTH OF FRANCE,SOUTH OF FRANCE FOAM HAND WASH LAVENDER,8.000,FO,1,2.800,4.09,Health Body Car,SOAP BATH PREPA,LIQUID  SOAP,SOAP BATH PREPARATIONS,HEALTH BODY CARE,100,ACTIVE,0000005,6.00,7.000,4.300
789280708058,78928070805,2301964,,PARTNERS,PARTNERS CRACKERS WHET HRS DVR SG,5.000,OZ,6,27.240,6.49,Specialty Groce,CRACKERS CRISPB,CRSPBRDS WAFERS CRCK,CRACKERS CRISPBREADS CHIPS,SPECIALTY GROCERY,100,ACTIVE,0000009,8.00,8.300,2.700
071072010259,07107201025,2301968,,VIGO,VIGO OLIVES CASTELVETRANO PTD,5.200,OZ,6,20.280,4.89,Specialty Groce,OLIVES PICKLES,OLIVES,OLIVES PICKLES PEPPERS,SPECIALTY GROCERY,100,ACTIVE,0000005,7.50,6.000,7.500
048176844714,04817684471,2301988,,MANTOVA,MANTOVA SAUCE HOT PPR ITAL BMBA,6.350,FO,6,23.220,5.59,Specialty Groce,OLIVES PICKLES,PEPPERS,OLIVES PICKLES PEPPERS,SPECIALTY GROCERY,100,ACTIVE,0000008,5.71,3.350,4.600
850036597001,85003659700,2301999,,SOLULA,SOLULA TOSTONES PACFIC SEA SALT,4.000,OZ,12,40.080,4.79,Specialty Groce,CHIPS & PRETZEL,VEGETABLE/FRUIT CHIP,CHIPS & PRETZELS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000015,9.65,9.450,4.000
850023073570,85002307357,2302022,,SOLELY,SOLELY FRUIT GUMMIE MNGO PSNFRT,2.500,OZ,12,33.000,3.99,Natural Grocery,NUT SEED DRD FR,OTHER SNACK MIX,NUT SEED DRD FRUIT TRAIL MIXES,NATURAL GROCERY,100,ACTIVE,0000007,9.84,5.120,2.600
850023073686,85002307368,2302024,,SOLELY,SOLELY FRUIT GUMMIES MNGO GUAVA,2.500,OZ,12,33.000,3.99,Natural Grocery,NUT SEED DRD FR,OTHER SNACK MIX,NUT SEED DRD FRUIT TRAIL MIXES,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000007,9.84,5.120,2.600
628678370630,62867837063,2302057,,CRUNCHIEZ,CRUNCHIEZ GRANOLA APPLE CRNCH,2.400,OZ,8,16.880,3.09,Specialty Groce,COLD CEREAL,ADULT & FAMILY CEREA,COLD CEREAL,SPECIALTY GROCERY,100,ACTIVE,0000007,7.75,6.810,1.200
628678370623,62867837062,2302058,,CRUNCHIEZ,CRUNCHIEZ GRANOLA CRANBRRY BOWL,2.400,OZ,8,16.880,3.09,Specialty Groce,COLD CEREAL,ADULT & FAMILY CEREA,COLD CEREAL,SPECIALTY GROCERY,100,ACTIVE,0000007,7.75,6.810,1.200
628678370609,62867837060,2302061,,CRUNCHIEZ,CRUNCHIEZ GRANOLA ALMD RAISIN,2.400,OZ,8,16.880,3.09,Specialty Groce,COLD CEREAL,ADULT & FAMILY CEREA,COLD CEREAL,SPECIALTY GROCERY,100,ACTIVE,0000007,7.75,6.810,1.200
628678370616,62867837061,2302062,,CRUNCHIEZ,CRUNCHIEZ GRNOLA ORIG BWL,2.400,OZ,8,16.880,3.09,Specialty Groce,COLD CEREAL,ADULT & FAMILY CEREA,COLD CEREAL,SPECIALTY GROCERY,100,ACTIVE,0000007,7.75,6.810,1.200
850036597025,85003659702,2302065,,SOLULA,SOLULA TOSTONES ROASTED GARLIC,4.000,OZ,12,40.080,4.79,Specialty Groce,CHIPS & PRETZEL,VEGETABLE/FRUIT CHIP,CHIPS & PRETZELS,SPECIALTY GROCERY,100,ACTIVE,0000015,9.65,9.450,4.000
850036597032,85003659703,2302067,,SOLULA,SOLULA TOSTONES CARRIBBEAN LIME,4.000,OZ,12,40.080,4.79,Specialty Groce,CHIPS & PRETZEL,VEGETABLE/FRUIT CHIP,CHIPS & PRETZELS,SPECIALTY GROCERY,100,ACTIVE,0000015,9.65,9.450,4.000
089156863684,08915686368,2302110,,SANTA BARBARA,SANTA BARBARA OLIVES TRUFFLE STUFFED,5.000,OZ,6,25.740,6.19,Specialty Groce,OLIVES PICKLES,OLIVES,OLIVES PICKLES PEPPERS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000007,5.00,5.750,6.000
678108144720,67810814472,2302122,,JAYONE,JAYONE MARMALADE TEA HONEY YUZU,1.100,LB,6,45.060,10.79,Specialty Groce,TEA,AUTHENTIC,TEA,SPECIALTY GROCERY,100,ACTIVE,0000009,6.50,5.900,11.240
747479101714,74747910171,2302135,,RAOS,RAOS SAUCE VODKA ARRABBIATA,24.00,OZ,12,86.160,10.29,Natural Grocery,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,NATURAL GROCERY,100,ACTIVE,0000014,10.00,7.000,28.130
747479101721,74747910172,2302137,,RAOS,RAOS SAUCE CARMELIZED ONION,24.00,OZ,12,86.160,10.29,Natural Grocery,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,NATURAL GROCERY,100,ACTIVE,0000014,10.00,7.000,28.130
850044835034,85004483503,2302138,,RICKY JOY,RICKY JOY CANDY SOUR CRSH SLIME 3V,22.20,OZ,12,24.360,2.99,Specialty Groce,AUTHENTIC HISPA,CHOCOLATE & NOVELTY,CHOCOLATE & NOVELTY CONFECTION,SPECIALTY GROCERY,100,ACTIVE,0000008,12.20,4.200,11.100
842234043220,84223404322,2302156,,GARDEIN,GARDEIN BROTH CHICKN PLANT BASED,32.00,OZ,8,33.280,5.99,Specialty Groce,SS SOUP CHILI B,BROTH,SS SOUP CHILI BROTH STOCK BLLN,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000007,9.84,8.780,19.000
850022368882,85002236888,2302161,,CHOCZERO,CHOCZERO BARK MILK CHO CARM CRNCH,6.000,OZ,12,69.840,8.39,Specialty Groce,CHOCOLATE & NOV,BAGGED CHOCOLATES,CHOCOLATE & NOVELTY CONFECTION,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000019,16.00,9.500,18.000
850047220059,85004722005,2302191,,NUTRAIL,NUTRAIL GRANOLA KETO HONEY NUT,8.000,OZ,6,41.760,9.99,Natural Grocery,COLD CEREAL,GRANOLA & MUESLI,COLD CEREAL,NATURAL GROCERY,100,ACTIVE,0000009,6.75,9.190,3.400
850021066062,85002106606,2302197,,DRINK WEIRD,DRINK WEIRD TEA BLACK PASSION FR RTD,16.00,FO,12,23.400,2.79,Natural Grocery,RTD TEA NON CAR,FUNCTIONAL,RTD TEA NON CARB,NATURAL GROCERY,100,ACTIVE,0000010,8.00,6.130,13.800
842234004320,84223400432,2302207,,GARDEIN,GARDEIN BROTH BEF PLANT BASED,32.00,OZ,8,33.280,5.99,Specialty Groce,SS SOUP CHILI B,BROTH,SS SOUP CHILI BROTH STOCK BLLN,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000007,9.84,8.780,18.990
810121960004,81012196000,2302216,,TONNINO,TONNINO TUNA ALB FLT OIL GNR SOY,6.300,OZ,6,48.540,11.59,Specialty Groce,SS MEAT POULTRY,SS TUNA,SS MEAT POULTRY SEAFOOD,SPECIALTY GROCERY,100,ACTIVE,0000008,5.50,4.000,5.000
810121960011,81012196001,2302219,,TONNINO,TONNINO TUNA ALB FLT OIL TRUFFLE,6.300,OZ,6,48.540,11.59,Specialty Groce,SS MEAT POULTRY,SS TUNA,SS MEAT POULTRY SEAFOOD,SPECIALTY GROCERY,100,ACTIVE,0000008,5.50,4.000,5.000
810121960028,81012196002,2302220,,TONNINO,TONNINO TUNA ALB FLT HERBS PRVNC,6.300,OZ,6,48.540,11.59,Specialty Groce,SS MEAT POULTRY,SS TUNA,SS MEAT POULTRY SEAFOOD,SPECIALTY GROCERY,100,ACTIVE,0000008,5.50,4.000,5.000
810121960035,81012196003,2302222,,TONNINO,TONNINO TUNA ALB FLT SPRNG WATER,6.300,OZ,6,48.540,11.59,Specialty Groce,SS MEAT POULTRY,SS TUNA,SS MEAT POULTRY SEAFOOD,SPECIALTY GROCERY,100,ACTIVE,0000008,5.50,4.000,5.000
810121960042,81012196004,2302223,,TONNINO,TONNINO TUNA ALB FLT OOIL,6.300,OZ,6,48.540,11.59,Specialty Groce,SS MEAT POULTRY,SS TUNA,SS MEAT POULTRY SEAFOOD,SPECIALTY GROCERY,100,ACTIVE,0000008,5.50,4.000,5.000
789280154053,78928015405,2302224,,WISECRACKERS,WISECRACKERS FLATBREAD AVOCADO OIL SS,4.900,OZ,6,27.660,6.59,Specialty Groce,CRACKERS CRISPB,CRSPBRDS WAFERS CRCK,CRACKERS CRISPBREADS CHIPS,SPECIALTY GROCERY,100,ACTIVE,0000009,8.00,8.300,2.800
850021066000,85002106600,2302230,,DRINK WEIRD,DRINK WEIRD TEA OOLONG WHT PEACH RTD,16.00,FO,12,23.400,2.79,Natural Grocery,RTD TEA NON CAR,FUNCTIONAL,RTD TEA NON CARB,NATURAL GROCERY,100,ACTIVE,0000010,8.00,6.130,13.800
850021066239,85002106623,2302234,,DRINK WEIRD,DRINK WEIRD TEA YERBA MATE POM ACAI,16.00,FO,12,23.400,2.79,Natural Grocery,RTD TEA NON CAR,YERBA MATE,RTD TEA NON CARB,NATURAL GROCERY,100,ACTIVE,0000010,8.00,6.130,13.800
850014369644,85001436964,2302279,,BEANVIVO,BEANVIVO BEANS BAKED BRN SGAR ORG,10.00,OZ,6,19.380,4.69,Specialty Groce,SS FRUIT & VEG,CANNED BEANS,SS FRUIT & VEG,SPECIALTY GROCERY,100,ACTIVE,0000005,6.75,7.500,4.250
850036594086,85003659408,2302281,,WICKED MIX,WICKED MIX CRACKERS CHILI CHS MINI,6.000,OZ,6,17.820,4.29,Specialty Groce,CHIPS & PRETZEL,OTHER SNACKS,CHIPS & PRETZELS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000012,5.81,8.630,2.990
658196000436,65819600043,2302283,,COMVITA,COMVITA HONEY MNUKA SQZ TBE KIDS,11.00,OZ,1,12.660,18.09,Natural Grocery,HONEY,HONEY MANUKA,HONEY,NATURAL GROCERY,100,ACTIVE,0000013,9.00,5.600,19.000
850036594093,85003659409,2302285,,WICKED MIX,WICKED MIX CRACKERS CAJUN CREL MINI,6.000,OZ,6,17.820,4.29,Specialty Groce,CHIPS & PRETZEL,OTHER SNACKS,CHIPS & PRETZELS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000012,5.81,8.630,2.990
658196000443,65819600044,2302304,,COMVITA,COMVITA HONEY MGO50 MNKA SQZ TB,11.00,OZ,1,12.660,18.09,Natural Grocery,HONEY,HONEY MANUKA,HONEY,NATURAL GROCERY,100,ACTIVE,0000013,9.00,5.600,19.000
658196000450,65819600045,2302305,,COMVITA,COMVITA HONEY RAW MANUK UMF5 SQZ,11.00,OZ,1,18.280,26.19,Natural Grocery,HONEY,HONEY MANUKA,HONEY,NATURAL GROCERY,100,ACTIVE,0000013,9.00,5.600,19.000
027271121449,02727112144,2302319,,BRIANNAS,BRIANNAS DRSSNG CAESAR W AVOCADO,10.00,OZ,6,23.400,5.59,Specialty Groce,CONDIMENTS DRES,SS SALAD DRESSING MI,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000007,4.75,7.500,6.950
810070110222,81007011022,2302343,,NEWMANS OWN,NEWMANS OWN SEASONING STEAK,8.750,OZ,6,38.820,9.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000017,10.75,10.630,31.400
810070110246,81007011024,2302344,,NEWMANS OWN,NEWMANS OWN SEASONING PAULS ALL PRPS,11.71,OZ,6,38.820,9.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000017,10.75,10.630,40.280
810070110253,81007011025,2302345,,NEWMANS OWN,NEWMANS OWN SEASONING ITLIAN BN GSTO,2.120,OZ,6,38.820,9.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000017,10.75,10.630,11.510
810070110260,81007011026,2302347,,NEWMANS OWN,NEWMANS OWN SEASONING LEMON PEPPER,8.470,OZ,6,38.820,9.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000017,10.75,10.630,30.560
810070110277,81007011027,2302350,,NEWMANS OWN,NEWMANS OWN SEASONING TACO MILD,8.110,OZ,6,38.820,9.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000017,10.75,10.630,29.480
810070110284,81007011028,2302352,,NEWMANS OWN,NEWMANS OWN SEASONING SEAFOOD,8.640,OZ,6,38.820,9.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000017,10.75,10.630,31.070
810070110598,81007011059,2302353,,NEWMANS OWN,NEWMANS OWN SEASONING CHILI LIME,8.960,OZ,6,38.820,9.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000017,10.75,10.630,32.030
810070110604,81007011060,2302354,,NEWMANS OWN,NEWMANS OWN SEASONING CARRIBEAN JERK,6.880,OZ,6,38.820,9.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000017,10.75,10.630,25.790
819529007939,81952900793,2302355,,BALIS BEST,BALIS BEST CHEWS GINGER SPICY ORIG,5.080,OZ,12,24.120,2.89,Specialty Groce,CHOCOLATE & NOV,OTHER CANDY,CHOCOLATE & NOVELTY CONFECTION,SPECIALTY GROCERY,100,ACTIVE,0000009,12.00,6.000,4.780
810070110611,81007011061,2302356,,NEWMANS OWN,NEWMANS OWN SEASONING CARNE ASADA,7.650,OZ,6,38.820,9.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000017,10.75,10.630,28.100
842094109975,84209410997,2302401,,PINKY UP,PINKY UP TEA BOBA BROWN SUGAR,12.00,PK,6,33.420,7.99,Natural Grocery,TEA,BLACK TEA BAG,TEA,NATURAL GROCERY,100,ACTIVE,0000012,8.68,4.100,1.590
842094109982,84209410998,2302402,,PINKY UP,PINKY UP TEA BOBA BUTTERFLY,12.00,PK,6,33.420,7.99,Natural Grocery,TEA,GREEN TEA BAG,TEA,NATURAL GROCERY,100,ACTIVE,0000012,8.68,4.100,1.590
842094111374,84209411137,2302403,,PINKY UP,PINKY UP TEA BOBA MOCHI ICE CREAM,12.00,PK,6,33.420,7.99,Natural Grocery,TEA,GREEN TEA BAG,TEA,NATURAL GROCERY,100,ACTIVE,0000012,8.68,4.100,1.590
896058001102,89605800110,2302462,,WILD BILLS CRAF,WILD BILLS CRAFT SODA SODA STRAWBERRY CREAM,12.00,FO,12,20.040,2.39,Specialty Groce,CRAFT SODA,REGULAR,CRAFT SODA,SPECIALTY GROCERY,100,ACTIVE,0000007,9.75,6.250,10.200
819529007946,81952900794,2302482,,BALIS BEST,BALIS BEST CHEWS GINGER TROP MANGO,5.080,OZ,12,24.120,2.89,Specialty Groce,CHOCOLATE & NOV,OTHER CANDY,CHOCOLATE & NOVELTY CONFECTION,SPECIALTY GROCERY,100,ACTIVE,0000009,12.00,6.000,4.780
819529007953,81952900795,2302483,,BALIS BEST,BALIS BEST CHEWS GINGER STHN TMERIC,5.080,OZ,12,24.120,2.89,Specialty Groce,CHOCOLATE & NOV,OTHER CANDY,CHOCOLATE & NOVELTY CONFECTION,SPECIALTY GROCERY,100,ACTIVE,0000009,12.00,6.000,4.780
819529007960,81952900796,2302484,,BALIS BEST,BALIS BEST CHEWS GINGER ZESTY LEMON,5.080,OZ,12,24.120,2.89,Specialty Groce,CHOCOLATE & NOV,OTHER CANDY,CHOCOLATE & NOVELTY CONFECTION,SPECIALTY GROCERY,100,ACTIVE,0000009,12.00,6.000,4.780
860006218249,86000621824,2302486,,SPICED UP BY CH,SPICED UP BY CHEF CALVIN SEASONING ASIAN SPIC,5.640,OZ,6,34.500,8.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000007,4.94,6.610,2.600
860006218270,86000621827,2302487,,SPICED UP BY CH,SPICED UP BY CHEF CALVIN SEASONING SECRET SAU,5.600,OZ,6,34.500,8.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000007,4.94,6.610,2.600
860006218218,86000621821,2302488,,SPICED UP BY CH,SPICED UP BY CHEF CALVIN SEASONING MAMA CLARA,6.000,OZ,6,34.500,8.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000007,4.94,6.610,2.700
860006218232,86000621823,2302490,,SPICED UP BY CH,SPICED UP BY CHEF CALVIN SEASONING TUSCN EXPE,3.900,OZ,6,34.500,8.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000007,4.94,6.610,1.920
860005623471,86000562347,2302496,,PETAL,PETAL SODA GINGER ALE PSSN FRT HIBSC,12.00,FO,12,21.600,2.59,Natural Grocery,FUNCTIONAL SODA,DIET,FUNCTIONAL SODA,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000016,10.75,5.000,10.000
860005623495,86000562349,2302498,,PETAL,PETAL SODA GINGER ALE APPLE,12.00,FO,12,21.600,2.59,Natural Grocery,FUNCTIONAL SODA,DIET,FUNCTIONAL SODA,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000016,10.75,5.000,10.000
860005623464,86000562346,2302500,,PETAL,PETAL SODA GINGER ALE CHRRY COLA,12.00,FO,12,21.600,2.59,Natural Grocery,FUNCTIONAL SODA,DIET,FUNCTIONAL SODA,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000016,10.75,5.000,10.000
860005623488,86000562348,2302501,,PETAL,PETAL SODA GINGER ALE LEMN LIME JASM,12.00,FO,12,21.600,2.59,Natural Grocery,FUNCTIONAL SODA,DIET,FUNCTIONAL SODA,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000016,10.75,5.000,10.000
075144008120,07514400812,2302504,,MARCONI,MARCONI BEANS LUPINI,32.00,OZ,12,52.080,6.29,Specialty Groce,SS FRUIT & VEG,CANNED BEANS,SS FRUIT & VEG,SPECIALTY GROCERY,100,ACTIVE,0000016,12.75,7.500,37.000
860006218201,86000621820,2302514,,SPICED UP BY CH,SPICED UP BY CHEF CALVIN SEASONING HOUSE BLEN,6.000,OZ,6,34.500,8.29,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000007,4.94,6.610,2.700
888023025213,88802302521,2302521,,IRN BRU,IRN BRU SODA IRN BRU RTD 6PK,67.20,FO,4,20.520,7.39,Specialty Groce,MAINSTREAM SODA,BRITISH,MAINSTREAM SODA,SPECIALTY GROCERY,100,ACTIVE,0000015,10.75,4.650,18.850
810012980081,81001298008,2302542,,BONNEVAL,BONNEVAL WATER STILL NAT MIN RPET,16.90,FO,24,23.280,1.39,Natural Grocery,NON CARBONATED,SINGLE SERVE,NON CARBONATED WATER,NATURAL GROCERY,100,ACTIVE,0000014,9.76,8.700,26.450
840202208329,84020220832,2302543,,BFREE,BFREE BREAD WHOLEGRAIN BOULE,12.30,OZ,6,38.760,9.29,Specialty Groce,SANDWICH SLICED,WHOLE GRAIN SEEDED,SANDWICH SLICED PACKAGED BREAD,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000019,7.90,6.400,8.400
840202208473,84020220847,2302547,,BFREE,BFREE BREAD OAT LOAF,12.30,OZ,6,32.280,7.69,Specialty Groce,SANDWICH SLICED,WHOLE GRAIN SEEDED,SANDWICH SLICED PACKAGED BREAD,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000011,7.87,10.670,7.300
810012980029,81001298002,2302549,,BONNEVAL,BONNEVAL WATER STILL NAT MIN RPET,33.80,FO,6,9.900,2.39,Natural Grocery,NON CARBONATED,MULTI SERVE & BULK,NON CARBONATED WATER,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000009,6.06,11.020,13.220
810012980180,81001298018,2302551,,BONNEVAL,BONNEVAL WATER SPRKL NAT MIN RPET,16.90,FO,24,23.280,1.39,Natural Grocery,SPARKLING WATER,UNFLAVORED SINGLE SE,SPARKLING WATER,NATURAL GROCERY,100,ACTIVE,0000014,9.84,8.770,26.450
810012980128,81001298012,2302552,,BONNEVAL,BONNEVAL WATER SPRKL NAT MIN RPET,33.80,FO,6,9.900,2.39,Natural Grocery,SPARKLING WATER,UNFLAVORED MULTI SER,SPARKLING WATER,NATURAL GROCERY,100,ACTIVE,0000009,6.14,11.220,13.220
728119515917,72811951591,2302575,,KITCHEN AND LOV,KITCHEN AND LOVE MEAL PASTA PRIMAVERA HOP,8.000,OZ,6,17.460,4.19,Specialty Groce,ENTREE PREPARED,PASTA DISHES,ENTREE PREPARED DISHES,SPECIALTY GROCERY,100,ACTIVE,0000009,5.70,7.400,3.800
815074020195,81507402019,2302576,,CHOSEN FOODS,CHOSEN FOODS OIL 5050 BLND AVOCDO EVO,750.0,ML,6,69.660,16.59,Specialty Groce,OILS,AVOCADO OIL,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000006,9.00,12.000,16.000
728119515924,72811951592,2302579,,KITCHEN AND LOV,KITCHEN AND LOVE RICE VEGGIE HOP STIR FRY,8.000,OZ,6,17.460,4.19,Specialty Groce,ENTREE PREPARED,GRAIN & RICE DISHES,ENTREE PREPARED DISHES,SPECIALTY GROCERY,100,ACTIVE,0000009,5.70,7.400,3.800
728119515955,72811951595,2302580,,KITCHEN AND LOV,KITCHEN AND LOVE PASTA LINGUINE HRTS PALM,8.000,OZ,6,17.460,4.19,Specialty Groce,ENTREE PREPARED,PASTA DISHES,ENTREE PREPARED DISHES,SPECIALTY GROCERY,100,ACTIVE,0000009,5.70,7.400,3.800
857916006820,85791600682,2302583,,KARMA,KARMA CASHEWS RSTD PERI PERI,7.000,OZ,6,29.760,7.09,Specialty Groce,NUT SEED DRD FR,NUTS,NUT SEED DRD FRUIT TRAIL MIXES,SPECIALTY GROCERY,100,ACTIVE,0000011,6.00,9.000,3.170
068116106269,06811610626,2302628,,CHOCXO,CHOCXO SNAP CHOC DRK TOFF ALMD SS,3.450,OZ,6,26.520,6.39,Natural Grocery,CHOCOLATE & NOV,BAGGED CHOCOLATES,CHOCOLATE & NOVELTY CONFECTION,NATURAL GROCERY,100,ACTIVE,0000010,5.98,7.620,1.820
